#b 	 momk 	 non Elliptic 	 Smat 	 Smat Fderiv 	 Smat Sderiv 
4.33103	3.11111	-1.38174	-0.452196	-1.93687	7.04466
4.37522	3.11111	-2.7787	-0.533485	-1.80052	-0.873813
4.41942	3.11111	-0.908593	-0.608199	-1.45073	16.7014
4.46361	3.11111	-3.44125	-0.661858	-1.11039	-1.29776
4.50781	3.11111	-0.259231	-0.703538	-0.579499	25.32
4.552	3.11111	-3.67252	-0.713113	-0.0504802	-1.37703
4.59619	3.11111	0.438228	-0.706257	0.596831	30.6737
4.64039	3.11111	-3.30708	-0.66017	1.25653	-0.82325
4.68458	3.11111	1.04109	-0.595139	1.92	30.8517
4.72878	3.11111	-2.27663	-0.490039	2.61165	0.444571
4.77297	3.11111	1.44187	-0.366237	3.17162	24.8993
4.81716	3.11111	-0.652801	-0.209172	3.76953	2.16148
4.86136	3.11111	1.58839	-0.0368777	4.10735	13.1243
4.90555	3.11111	1.36571	0.154435	4.48328	3.89015
4.94975	3.11111	1.51431	0.35426	4.51024	-2.67025
4.99394	3.11111	3.43634	0.55339	4.55718	4.79465
5.03814	3.11111	1.33415	0.751621	4.23427	-19.4062
5.08233	3.11111	5.17041	0.927452	3.89718	4.14982
5.12652	3.11111	1.17886	1.09144	3.24688	-33.5817
5.17072	3.11111	6.21005	1.21359	2.53912	1.55611
5.21491	3.11111	1.16457	1.31315	1.64638	-41.9606
5.25911	3.11111	6.34107	1.35774	0.66104	-2.62495
5.3033	3.11111	1.27826	1.37127	-0.345547	-42.9323
5.3475	3.11111	5.58011	1.32576	-1.44902	-6.99845
5.39169	3.11111	1.38597	1.24519	-2.41713	-36.8173
5.43588	3.11111	4.15003	1.11128	-3.44324	-9.62364
5.48008	3.11111	1.28734	0.944476	-4.22238	-25.6314
5.52427	3.11111	2.42165	0.738417	-4.97799	-8.56688
5.56847	3.11111	0.689195	0.508492	-5.46046	-13.2645
5.61266	3.11111	1.138	0.25856	-5.75354	-1.77636e-15

0.0441942	3.22222	2.22836	0.582728	-0.0843486	-4.69819
0.0883883	3.22222	2.89126	0.576209	-0.170012	0.821514
0.132583	3.22222	3.95876	0.571647	0.012195	7.42412
0.176777	3.22222	2.91493	0.576463	0.138481	-1.70903
0.220971	3.22222	2.87214	0.580907	0.0624718	-1.73078
0.265165	3.22222	3.48365	0.583497	0.0891172	2.93662
0.309359	3.22222	2.74031	0.588346	0.0860375	-3.07599
0.353553	3.22222	3.34013	0.590694	0.0552833	1.68421
0.397748	3.22222	2.69891	0.593137	0.0180498	-3.36917
0.441942	3.22222	1.73283	0.588446	-0.280088	-10.1231
0.486136	3.22222	3.10219	0.570055	-0.464562	1.77469
0.53033	3.22222	3.27714	0.551854	-0.345621	3.608
0.574524	3.22222	2.68011	0.538694	-0.281818	-0.720626
0.618718	3.22222	2.49468	0.525256	-0.332645	-1.57952
0.662913	3.22222	2.99988	0.510484	-0.302545	2.94167
0.707107	3.22222	3.82437	0.502084	-0.0301257	9.38666
0.751301	3.22222	1.09894	0.502928	-0.0898726	-12.0905
0.795495	3.22222	2.3205	0.490577	-0.391508	-1.56001
0.839689	3.22222	2.39672	0.472202	-0.429854	-0.175331
0.883883	3.22222	2.42376	0.453345	-0.416479	0.780618
0.928078	3.22222	2.8034	0.436853	-0.303785	4.31921
0.972272	3.22222	1.37928	0.424167	-0.349028	-6.36668
1.01647	3.22222	2.06151	0.404581	-0.490672	-0.0428356
1.06066	3.22222	2.5882	0.384443	-0.384851	4.83224
1.10485	3.22222	1.62664	0.369859	-0.327155	-2.221
1.14905	3.22222	2.4203	0.355446	-0.274863	4.58717
1.19324	3.22222	1.41962	0.345331	-0.238321	-2.93333
1.23744	3.22222	1.48125	0.332292	-0.343531	-1.82726
1.28163	3.22222	1.85083	0.316488	-0.345478	1.73912
1.32583	3.22222	1.5328	0.30228	-0.311822	-0.216226
1.37002	3.22222	1.54005	0.288491	-0.307695	0.403029
1.41421	3.22222	1.69917	0.275852	-0.25156	2.13758
1.45841	3.22222	1.06674	0.265337	-0.257808	-2.42029
1.5026	3.22222	1.49525	0.252854	-0.278362	1.49005
1.5468	3.22222	1.28077	0.241597	-0.240257	0.234156
1.59099	3.22222	1.19044	0.231116	-0.236202	-0.0506254
1.63518	3.22222	0.745213	0.219652	-0.304754	-3.052
1.67938	3.22222	1.11572	0.204369	-0.36035	0.53633
1.72357	3.22222	0.835948	0.188465	-0.370851	-1.01157
1.76777	3.22222	0.672456	0.170911	-0.427391	-1.54681
1.81196	3.22222	0.7071	0.15088	-0.470919	-0.423246
1.85616	3.22222	0.504035	0.129424	-0.505097	-1.12327
1.90035	3.22222	0.758134	0.106959	-0.490105	1.80179
1.94454	3.22222	0.492141	0.0866411	-0.438955	0.51325
1.98874	3.22222	0.553567	0.068139	-0.389232	1.73664
2.03293	3.22222	0.288442	0.0521606	-0.344659	0.280708
2.07713	3.22222	0.352518	0.0375562	-0.308135	1.37197
2.12132	3.22222	0.220672	0.0251004	-0.259652	0.822314
2.16551	3.22222	0.198348	0.014508	-0.217969	1.06422
2.20971	3.22222	0.155506	0.00591185	-0.17103	1.0597
2.2539	3.22222	0.0776471	-0.000727758	-0.132107	0.701914
2.2981	3.22222	0.0984953	-0.00576542	-0.0932201	1.05769
2.34229	3.22222	-0.000361612	-0.00906625	-0.0610184	0.399725
2.38649	3.22222	0.0450791	-0.0112306	-0.0336986	0.836467
2.43068	3.22222	-0.0382238	-0.0121084	-0.0106772	0.205462
2.47487	3.22222	-0.00670211	-0.012298	0.00394301	0.456236
2.51907	3.22222	-0.0499259	-0.0117975	0.0160018	0.0894089
2.56326	3.22222	-0.0538452	-0.0110239	0.0185397	0.0254548
2.60746	3.22222	-0.0505648	-0.0101826	0.0194599	0.0161857
2.65165	3.22222	-0.0965518	-0.00943414	0.0115345	-0.374884
2.69584	3.22222	-0.0532254	-0.00918141	0.00237161	-0.0398187
2.74004	3.22222	-0.13147	-0.00931305	-0.0127981	-0.646593
2.78423	3.22222	-0.0657908	-0.0103256	-0.0288581	-0.0802676
2.82843	3.22222	-0.151141	-0.0118761	-0.0457475	-0.683963
2.87262	3.22222	-0.0902516	-0.0143734	-0.0629311	-0.0937508
2.91682	3.22222	-0.148821	-0.0173556	-0.0744776	-0.428716
2.96101	3.22222	-0.127555	-0.0209608	-0.0863245	-0.107462
3.0052	3.22222	-0.116297	-0.0247998	-0.0856013	0.140195
3.0494	3.22222	-0.169263	-0.0285323	-0.0852329	-0.123527
3.09359	3.22222	-0.0434586	-0.0320507	-0.0656643	1.00918
3.13779	3.22222	-0.197678	-0.034335	-0.0460173	-0.120178
3.18198	3.22222	0.0738992	-0.035773	-0.00293398	2.07009
3.22617	3.22222	-0.191199	-0.0345832	0.0409032	-0.0860577
3.27037	3.22222	0.224297	-0.0318348	0.106638	3.0605
3.31456	3.22222	-0.12961	-0.0251406	0.173562	-0.031609
3.35876	3.22222	0.389265	-0.0162933	0.254071	3.67454
3.40295	3.22222	0.00293497	-0.0026627	0.336033	0.0350103
3.44715	3.22222	0.537622	0.0133748	0.415678	3.56884
3.49134	3.22222	0.206716	0.0340908	0.496172	0.0742266
3.53553	3.22222	0.636138	0.0568799	0.553138	2.50402
3.57973	3.22222	0.4658	0.0829792	0.609831	0.0612542
3.62392	3.22222	0.646012	0.110084	0.619094	0.35799
3.66812	3.22222	0.751365	0.137695	0.62795	0.0427599
3.71231	3.22222	0.53281	0.164567	0.567458	-2.78057
3.7565	3.22222	1.00503	0.187833	0.506017	-0.000192439
3.8007	3.22222	0.275253	0.208062	0.360978	-6.56266
3.84489	3.22222	1.16498	0.219747	0.216324	0.0157416
3.88909	3.22222	-0.112748	0.225974	-0.0103493	-10.2725
3.93328	3.22222	1.15484	0.218859	-0.235359	0.0887077
3.97748	3.22222	-0.584975	0.20429	-0.520088	-12.9724
4.02167	3.22222	0.905515	0.172918	-0.803003	0.167893
4.06586	3.22222	-1.05984	0.133108	-1.10035	-13.6256
4.11006	3.22222	0.378458	0.0756598	-1.39737	0.185952
4.15425	3.22222	-1.44036	0.0103192	-1.64526	-11.4051
4.19845	3.22222	-0.413899	-0.0698015	-1.89549	0.0823769
4.24264	3.22222	-1.62927	-0.15544	-2.02472	-5.93141
4.28683	3.22222	-1.39624	-0.248834	-2.15989	-0.186131
4.33103	3.22222	-1.55145	-0.343606	-2.10859	2.50732
4.37522	3.22222	-2.43605	-0.435374	-2.06822	-0.680086
4.41942	3.22222	-1.18791	-0.52308	-1.80143	12.7522
4.46361	3.22222	-3.32676	-0.594781	-1.54659	-1.21881
4.50781	3.22222	-0.596263	-0.656512	-1.06976	22.7949
4.552	3.22222	-3.83449	-0.689439	-0.599499	-1.51121
4.59619	3.22222	0.102491	-0.707096	0.0336777	30.1682
4.64039	3.22222	-3.74407	-0.686353	0.673823	-1.20238
4.68458	3.22222	0.75144	-0.646781	1.36541	32.503
4.72878	3.22222	-2.92995	-0.565295	2.08158	-0.0969783
4.77297	3.22222	1.22024	-0.464148	2.70571	28.3442
4.81716	3.22222	-1.41825	-0.325604	3.36789	1.62542
4.86136	3.22222	1.43165	-0.16996	3.79238	17.5823
4.90555	3.22222	0.613759	0.0102262	4.25936	3.55307
4.94975	3.22222	1.40128	0.201395	4.37801	1.81543
4.99394	3.22222	2.8152	0.397606	4.52438	4.80905
5.03814	3.22222	1.23979	0.595572	4.28158	-15.7955
5.08233	3.22222	4.75673	0.77597	4.03283	4.53741
5.12652	3.22222	1.09011	0.946918	3.43952	-31.3901
5.17072	3.22222	6.01997	1.07921	2.79378	2.17095
5.21491	3.22222	1.08334	1.19065	1.92999	-41.2651
5.25911	3.22222	6.33997	1.24844	0.974372	-1.97564
5.3033	3.22222	1.21615	1.27609	-0.0279714	-43.3895
5.3475	3.22222	5.68744	1.24446	-1.13198	-6.56562
5.39169	3.22222	1.36172	1.17787	-2.11168	-37.7746
5.43588	3.22222	4.28042	1.05687	-3.15654	-9.51519
5.48008	3.22222	1.29814	0.902522	-3.95273	-26.5115
5.52427	3.22222	2.51628	0.707772	-4.73008	-8.67039
5.56847	3.22222	0.710698	0.488582	-5.22538	-13.7414
5.61266	3.22222	1.18353	0.248728	-5.52899	0

0.0441942	3.33333	2.34194	0.535899	-0.063755	-3.88392
0.0883883	3.33333	2.93408	0.530882	-0.127233	1.01125
0.132583	3.33333	3.92245	0.528229	0.0520299	7.10115
0.176777	3.33333	2.9428	0.534657	0.175375	-1.51918
0.220971	3.33333	2.86029	0.540799	0.0997541	-1.90304
0.265165	3.33333	3.48054	0.544884	0.119843	2.81218
0.309359	3.33333	2.74776	0.550984	0.112256	-3.15556
0.353553	3.33333	3.3444	0.554395	0.0767642	1.54939
0.397748	3.33333	2.72687	0.557706	0.036988	-3.34942
0.441942	3.33333	1.77585	0.553901	-0.258257	-10.0119
0.486136	3.33333	3.07698	0.536418	-0.449044	1.3778
0.53033	3.33333	3.25954	0.518557	-0.344807	3.33946
0.574524	3.33333	2.80338	0.505536	-0.268077	0.13294
0.618718	3.33333	2.54736	0.49334	-0.294679	-1.33681
0.662913	3.33333	3.0248	0.480398	-0.259618	2.92345
0.707107	3.33333	3.80228	0.473745	0.0030142	8.96198
0.751301	3.33333	1.16937	0.47586	-0.0604897	-11.8358
0.795495	3.33333	2.33729	0.46491	-0.360798	-1.75459
0.839689	3.33333	2.43394	0.447757	-0.404023	-0.201561
0.883883	3.33333	2.45712	0.430009	-0.39228	0.732979
0.928078	3.33333	2.84449	0.414561	-0.280263	4.33624
0.972272	3.33333	1.44653	0.402993	-0.320558	-6.15979
1.01647	3.33333	2.14869	0.384912	-0.450033	0.300925
1.06066	3.33333	2.57982	0.366653	-0.346163	4.40012
1.10485	3.33333	1.6227	0.353369	-0.306728	-2.61531
1.14905	3.33333	2.4201	0.339494	-0.270488	4.25511
1.19324	3.33333	1.4491	0.329337	-0.242585	-2.99224
1.23744	3.33333	1.47378	0.315976	-0.355556	-2.11958
1.28163	3.33333	1.8513	0.299404	-0.367106	1.59684
1.32583	3.33333	1.53976	0.284147	-0.336621	-0.217417
1.37002	3.33333	1.55266	0.269303	-0.329694	0.530933
1.41421	3.33333	1.67455	0.255746	-0.27271	2.0481
1.45841	3.33333	1.06434	0.244289	-0.277467	-2.26335
1.5026	3.33333	1.45703	0.231021	-0.295803	1.43347
1.5468	3.33333	1.27927	0.219052	-0.252448	0.528292
1.59099	3.33333	1.13373	0.208192	-0.244047	-0.148035
1.63518	3.33333	0.729781	0.196407	-0.308704	-2.77829
1.67938	3.33333	1.05621	0.181117	-0.358975	0.503572
1.72357	3.33333	0.810677	0.165342	-0.36412	-0.736429
1.76777	3.33333	0.618685	0.148289	-0.412928	-1.47209
1.81196	3.33333	0.672104	0.129025	-0.449425	-0.179692
1.85616	3.33333	0.455343	0.108724	-0.475076	-0.980986
1.90035	3.33333	0.705827	0.0877147	-0.454467	1.9137
1.94454	3.33333	0.449062	0.0690984	-0.397184	0.678864
1.98874	3.33333	0.492464	0.0525469	-0.344039	1.72591
2.03293	3.33333	0.256466	0.0386151	-0.295868	0.454282
2.07713	3.33333	0.289202	0.0262379	-0.258386	1.24171
2.12132	3.33333	0.198308	0.0159393	-0.209822	0.956273
2.16551	3.33333	0.140894	0.00756785	-0.169812	0.854522
2.20971	3.33333	0.142121	0.000988249	-0.12584	1.13517
2.2539	3.33333	0.0344391	-0.00367897	-0.0902529	0.475473
2.2981	3.33333	0.093927	-0.0070077	-0.0559341	1.07741
2.34229	3.33333	-0.0242409	-0.00871059	-0.0275441	0.207499
2.38649	3.33333	0.0499026	-0.0095261	-0.00484896	0.819429
2.43068	3.33333	-0.0409287	-0.00918137	0.0149959	0.0787315
2.47487	3.33333	0.00727331	-0.00833166	0.0259543	0.417237
2.51907	3.33333	-0.0329484	-0.00690223	0.0358906	0.0323684
2.56326	3.33333	-0.0325099	-0.00530649	0.0358363	-0.0348248
2.60746	3.33333	-0.0172839	-0.00373994	0.0354239	0.0161654
2.65165	3.33333	-0.0709018	-0.00231586	0.0254738	-0.466498
2.69584	3.33333	-0.00878935	-0.00149657	0.0149801	-0.00844044
2.74004	3.33333	-0.109501	-0.00110509	-0.00320259	-0.814305
2.78423	3.33333	-0.0165751	-0.00179076	-0.022152	-0.0433262
2.82843	3.33333	-0.14356	-0.00311691	-0.0447488	-0.979153
2.87262	3.33333	-0.043517	-0.00575264	-0.0678043	-0.0643199
2.91682	3.33333	-0.16737	-0.00908044	-0.0888387	-0.887465
2.96101	3.33333	-0.0919223	-0.0136111	-0.110294	-0.0836023
3.0052	3.33333	-0.170308	-0.0186934	-0.122594	-0.473084
3.0494	3.33333	-0.15604	-0.024453	-0.135279	-0.100878
3.09359	3.33333	-0.136209	-0.0303933	-0.130492	0.317532
3.13779	3.33333	-0.221129	-0.0359889	-0.125825	-0.10636
3.18198	3.33333	-0.05043	-0.041143	-0.0959046	1.46054
3.22617	3.33333	-0.261723	-0.0444533	-0.0651933	-0.0705708
3.27037	3.33333	0.0827336	-0.0464946	-0.00660365	2.72168
3.31456	3.33333	-0.254194	-0.045022	0.0530445	-0.0220611
3.35876	3.33333	0.253275	-0.041454	0.13657	3.80151
3.40295	3.33333	-0.17037	-0.0329272	0.221738	0.0530799
3.44715	3.33333	0.438755	-0.0216802	0.318723	4.33538
3.49134	3.33333	0.000412749	-0.00474304	0.416606	0.0947352
3.53553	3.33333	0.603705	0.015016	0.50611	3.95614
3.57973	3.33333	0.258155	0.0399931	0.595628	0.0944529
3.62392	3.33333	0.702471	0.0671508	0.650357	2.38255
3.66812	3.33333	0.581405	0.0974698	0.704482	0.0665437
3.71231	3.33333	0.689377	0.128496	0.695893	-0.455284
3.7565	3.33333	0.916601	0.158948	0.685619	-0.00968217
3.8007	3.33333	0.525319	0.187828	0.589156	-4.35517
3.84489	3.33333	1.20095	0.21102	0.492389	-0.0244278
3.88909	3.33333	0.202218	0.229935	0.299585	-8.69971
3.93328	3.33333	1.34481	0.237522	0.108121	0.0341883
3.97748	3.33333	-0.252956	0.238239	-0.168332	-12.5433
4.02167	3.33333	1.25675	0.22268	-0.442471	0.136025
4.06586	3.33333	-0.768813	0.198431	-0.764295	-14.7015
4.11006	3.33333	0.867372	0.155146	-1.0844	0.216962
4.15425	3.33333	-1.2439	0.102793	-1.39016	-14.0554
4.19845	3.33333	0.155681	0.0322597	-1.69638	0.199492
4.24264	3.33333	-1.56651	-0.04579	-1.91034	-9.88327
4.28683	3.33333	-0.83038	-0.136637	-2.12843	0.0128407
4.33103	3.33333	-1.63484	-0.231396	-2.17503	-2.12168
4.37522	3.33333	-1.97404	-0.329039	-2.23191	-0.452339
4.41942	3.33333	-1.39798	-0.425272	-2.05784	8.3286
4.46361	3.33333	-3.06611	-0.511134	-1.89739	-1.06688
4.50781	3.33333	-0.886682	-0.589337	-1.48953	19.5222
4.552	3.33333	-3.8461	-0.642957	-1.09247	-1.55175
4.59619	3.33333	-0.208524	-0.682867	-0.490205	28.8099
4.64039	3.33333	-4.04938	-0.68626	0.113418	-1.49661
4.68458	3.33333	0.471645	-0.671356	0.818044	33.3874
4.72878	3.33333	-3.48909	-0.613652	1.54261	-0.601569
4.77297	3.33333	1.00169	-0.535704	2.21986	31.253
4.81716	3.33333	-2.13448	-0.416918	2.93398	1.06744
4.86136	3.33333	1.27719	-0.279444	3.43927	21.7966
4.90555	3.33333	-0.130821	-0.112252	3.9903	3.14263
4.94975	3.33333	1.29281	0.068226	4.19958	6.3269
4.99394	3.33333	2.17182	0.259462	4.4438	4.72648
5.03814	3.33333	1.15096	0.455053	4.28334	-11.9871
5.08233	3.33333	4.30865	0.638109	4.1256	4.84759
5.12652	3.33333	1.0025	0.814146	3.59262	-28.9696
5.17072	3.33333	5.80204	0.954981	3.01393	2.78461
5.21491	3.33333	0.997515	1.07683	2.18278	-40.4016
5.25911	3.33333	6.31753	1.14657	1.2608	-1.31715
5.3033	3.33333	1.15255	1.1872	0.265825	-43.7144
5.3475	3.33333	5.78272	1.16849	-0.835473	-6.11813
5.39169	3.33333	1.33481	1.115	-1.82524	-38.6778
5.43588	3.33333	4.40662	1.00611	-2.88733	-9.39155
5.48008	3.33333	1.30717	0.863459	-3.69998	-27.3798
5.52427	3.33333	2.61028	0.679282	-4.49862	-8.76602
5.56847	3.33333	0.73159	0.470105	-5.00657	-14.2181
5.61266	3.33333	1.22869	0.23961	-5.32072	0

0.0441942	3.44444	2.42421	0.491765	-0.0447561	-3.18406
0.0883883	3.44444	2.97417	0.488136	-0.0864746	1.2961
0.132583	3.44444	3.86795	0.487348	0.0908183	6.72717
0.176777	3.44444	2.95719	0.495304	0.209787	-1.34325
0.220971	3.44444	2.84132	0.503034	0.13484	-2.04844
0.265165	3.44444	3.47346	0.508547	0.14982	2.72633
0.309359	3.44444	2.74733	0.515889	0.13851	-3.23815
0.353553	3.44444	3.33919	0.520356	0.0977644	1.3942
0.397748	3.44444	2.73518	0.524469	0.0528573	-3.42643
0.441942	3.44444	1.80774	0.521345	-0.242066	-9.92031
0.486136	3.44444	3.04866	0.504524	-0.438511	1.03017
0.53033	3.44444	3.22454	0.486797	-0.349094	3.0164
0.574524	3.44444	2.91231	0.473649	-0.260984	0.971049
0.618718	3.44444	2.59354	0.462408	-0.262557	-1.04224
0.662913	3.44444	3.04069	0.451081	-0.220743	2.93449
0.707107	3.44444	3.77278	0.446027	0.0335643	8.57419
0.751301	3.44444	1.23013	0.449327	-0.03258	-11.5675
0.795495	3.44444	2.35032	0.439739	-0.33009	-1.89626
0.839689	3.44444	2.45272	0.42382	-0.378541	-0.29642
0.883883	3.44444	2.49298	0.407151	-0.367901	0.777916
0.928078	3.44444	2.8735	0.392805	-0.255208	4.32193
0.972272	3.44444	1.50802	0.382406	-0.290997	-5.94158
1.01647	3.44444	2.2249	0.365873	-0.408903	0.6062
1.06066	3.44444	2.5706	0.3495	-0.307128	4.00005
1.10485	3.44444	1.6149	0.337552	-0.285258	-3.01024
1.14905	3.44444	2.42037	0.32427	-0.26445	3.95177
1.19324	3.44444	1.4762	0.314164	-0.244497	-3.04868
1.23744	3.44444	1.4656	0.300591	-0.364875	-2.39833
1.28163	3.44444	1.84877	0.283378	-0.385826	1.45014
1.32583	3.44444	1.54738	0.267206	-0.358044	-0.193032
1.37002	3.44444	1.56203	0.251471	-0.347876	0.653225
1.41421	3.44444	1.65073	0.237169	-0.289625	1.98314
1.45841	3.44444	1.05997	0.224973	-0.29236	-2.10687
1.5026	3.44444	1.42044	0.211138	-0.307969	1.4004
1.5468	3.44444	1.27588	0.198702	-0.259083	0.811644
1.59099	3.44444	1.07884	0.187705	-0.246339	-0.234859
1.63518	3.44444	0.713061	0.175844	-0.30736	-2.52692
1.67938	3.44444	1.00034	0.160769	-0.352624	0.47877
1.72357	3.44444	0.785288	0.145338	-0.35292	-0.492127
1.76777	3.44444	0.570482	0.128965	-0.394575	-1.39271
1.81196	3.44444	0.638676	0.110631	-0.42475	0.0270092
1.85616	3.44444	0.412996	0.0915987	-0.442883	-0.847497
1.90035	3.44444	0.656367	0.0721204	-0.417865	1.97975
1.94454	3.44444	0.41272	0.055211	-0.355969	0.821632
1.98874	3.44444	0.435944	0.0405556	-0.300931	1.66875
2.03293	3.44444	0.230082	0.0285344	-0.251112	0.586023
2.07713	3.44444	0.232267	0.0181669	-0.214404	1.07498
2.12132	3.44444	0.179357	0.00972851	-0.167815	1.03357
2.16551	3.44444	0.0909392	0.00318965	-0.131121	0.627206
2.20971	3.44444	0.129705	-0.00182229	-0.0917971	1.15213
2.2539	3.44444	-0.00162686	-0.00504633	-0.0607378	0.253585
2.2981	3.44444	0.0884499	-0.0072223	-0.0318189	1.05497
2.34229	3.44444	-0.0430012	-0.00792866	-0.00762558	0.0400008
2.38649	3.44444	0.0532241	-0.00798098	0.010816	0.79446
2.43068	3.44444	-0.0420806	-0.00698983	0.0281022	-0.0121019
2.47487	3.44444	0.0213419	-0.00561912	0.0371186	0.420176
2.51907	3.44444	-0.0181328	-0.00370033	0.0467115	0.0138917
2.56326	3.44444	-0.0075855	-0.00162743	0.0469965	-0.000994716
2.60746	3.44444	0.0113359	0.000465121	0.0480574	0.0490011
2.65165	3.44444	-0.036125	0.00248457	0.0399002	-0.418189
2.69584	3.44444	0.0312696	0.00399045	0.0316717	0.0457726
2.74004	3.44444	-0.0709772	0.00515624	0.0147711	-0.810503
2.78423	3.44444	0.0323282	0.00528323	-0.00301299	0.00560992
2.82843	3.44444	-0.111891	0.00479509	-0.0272297	-1.10139
2.87262	3.44444	0.0104083	0.00286335	-0.0523488	-0.0354811
2.91682	3.44444	-0.155875	0.000132558	-0.0798662	-1.20965
2.96101	3.44444	-0.0382882	-0.00420567	-0.108057	-0.0662304
3.0052	3.44444	-0.19195	-0.00935821	-0.132222	-1.02747
3.0494	3.44444	-0.11276	-0.015899	-0.156794	-0.0843867
3.09359	3.44444	-0.200636	-0.0230249	-0.168315	-0.437062
3.13779	3.44444	-0.204266	-0.0307799	-0.180068	-0.0947174
3.18198	3.44444	-0.158512	-0.0385928	-0.168179	0.63278
3.22617	3.44444	-0.287706	-0.0456316	-0.155478	-0.0579167
3.27037	3.44444	-0.0608682	-0.051885	-0.112204	2.01601
3.31456	3.44444	-0.33853	-0.0555365	-0.0680317	-0.0168187
3.35876	3.44444	0.0930524	-0.0574286	0.00801192	3.4577
3.40295	3.44444	-0.318474	-0.054804	0.0857588	0.0610487
3.44715	3.44444	0.292602	-0.0494748	0.188844	4.60343
3.49134	3.44444	-0.204965	-0.0380989	0.292895	0.10582
3.53553	3.44444	0.504407	-0.0234657	0.405301	4.98161
3.57973	3.44444	0.0203309	-0.00226712	0.518122	0.123379
3.62392	3.44444	0.681096	0.0220634	0.612797	4.16157
3.66812	3.44444	0.347868	0.0518889	0.70679	0.0914902
3.71231	3.44444	0.768868	0.0837972	0.750611	1.89179
3.7565	3.44444	0.736314	0.118196	0.792268	-0.00640636
3.8007	3.44444	0.712458	0.152619	0.752008	-1.81533
3.84489	3.44444	1.1268	0.184652	0.710771	-0.0509961
3.88909	3.44444	0.480772	0.213918	0.565964	-6.50137
3.93328	3.44444	1.42141	0.234689	0.421835	-0.0218055
3.97748	3.44444	0.077724	0.249648	0.172129	-11.2771
4.02167	3.44444	1.50964	0.249939	-0.0753357	0.0770419
4.06586	3.44444	-0.442572	0.24182	-0.402219	-14.8715
4.11006	3.44444	1.29191	0.214423	-0.726427	0.20142
4.15425	3.44444	-0.98313	0.177273	-1.07366	-15.9168
4.19845	3.44444	0.709908	0.11954	-1.41945	0.270313
4.24264	3.44444	-1.42266	0.0526525	-1.70798	-13.329
4.28683	3.44444	-0.224692	-0.0314393	-1.99842	0.184091
4.33103	3.44444	-1.63554	-0.121811	-2.14106	-6.63862
4.37522	3.44444	-1.42053	-0.220815	-2.29245	-0.21291
4.41942	3.44444	-1.53778	-0.321108	-2.21762	3.5987
4.46361	3.44444	-2.67593	-0.41704	-2.15697	-0.853681
4.50781	3.44444	-1.12754	-0.507853	-1.83097	15.6045
4.552	3.44444	-3.71262	-0.579094	-1.51929	-1.49795
4.59619	3.44444	-0.491577	-0.638539	-0.963966	26.6314
4.64039	3.44444	-4.21925	-0.664356	-0.412908	-1.69667
4.68458	3.44444	0.203576	-0.672812	0.289237	33.4751
4.72878	3.44444	-3.94409	-0.63857	1.00584	-1.04953
4.77297	3.44444	0.786584	-0.583883	1.72413	33.5586
4.81716	3.44444	-2.78997	-0.485685	2.47679	0.506168
4.86136	3.44444	1.12527	-0.367514	3.05589	25.6972
4.90555	3.44444	-0.858424	-0.214879	3.68263	2.66891
4.94975	3.44444	1.18882	-0.0468501	3.98042	10.8057
4.99394	3.44444	1.51289	0.13756	4.31976	4.55214
5.03814	3.44444	1.06775	0.328847	4.24317	-8.01765
5.08233	3.44444	3.82879	0.512785	4.17812	5.07366
5.12652	3.44444	0.92008	0.692157	3.70898	-26.3064
5.17072	3.44444	5.54954	0.840048	3.20126	3.3323
5.21491	3.44444	0.915364	0.970887	2.40635	-39.3092
5.25911	3.44444	6.27115	1.05143	1.52276	-0.672062
5.3033	3.44444	1.08614	1.10399	0.537557	-43.9174
5.3475	3.44444	5.86627	1.09731	-0.557933	-5.65226
5.39169	3.44444	1.30448	1.05611	-1.55626	-39.5312
5.43588	3.44444	4.52962	0.958599	-2.63393	-9.24306
5.48008	3.44444	1.31377	0.826965	-3.46231	-28.2402
5.52427	3.44444	2.7043	0.652704	-4.28177	-8.84784
5.56847	3.44444	0.751276	0.452902	-4.80215	-14.6991
5.61266	3.44444	1.27349	0.231127	-5.12693	-1.77636e-15

0.0441942	3.55556	2.47572	0.450862	-0.0280175	-2.61766
0.0883883	3.55556	3.01097	0.448458	-0.0493116	1.654
0.132583	3.55556	3.79905	0.449411	0.126765	6.31423
0.176777	3.55556	2.9589	0.458736	0.239948	-1.19213
0.220971	3.55556	2.81703	0.467859	0.165738	-2.16628
0.265165	3.55556	3.46359	0.474645	0.177043	2.67791
0.309359	3.55556	2.74043	0.483132	0.162858	-3.31986
0.353553	3.55556	3.32645	0.488568	0.116652	1.22879
0.397748	3.55556	2.72521	0.493354	0.0644215	-3.59242
0.441942	3.55556	1.83118	0.490663	-0.232133	-9.82816
0.486136	3.55556	3.01803	0.474246	-0.432988	0.738463
0.53033	3.55556	3.17473	0.456457	-0.357904	2.65949
0.574524	3.55556	3.00477	0.44295	-0.259849	1.77797
0.618718	3.55556	2.63235	0.432396	-0.236022	-0.699692
