#b 	 momk 	 DP 	 WW 
3.35876	0.666667	25.3138	0
3.40295	0.666667	25.3661	0
3.44715	0.666667	25.4099	0
3.49134	0.666667	25.4428	0
3.53553	0.666667	25.4675	0
3.57973	0.666667	25.4806	0
3.62392	0.666667	25.4857	0
3.66812	0.666667	25.4779	0
3.71231	0.666667	25.4619	0
3.7565	0.666667	25.4315	0
3.8007	0.666667	25.3921	0
3.84489	0.666667	25.3362	0
3.88909	0.666667	25.2705	0
3.93328	0.666667	25.1857	0
3.97748	0.666667	25.0897	0
4.02167	0.666667	24.9715	0
4.06586	0.666667	24.8405	0
4.11006	0.666667	24.6838	0
4.15425	0.666667	24.5124	0
4.19845	0.666667	24.3117	0
4.24264	0.666667	24.0943	0
4.28683	0.666667	23.8438	0
4.33103	0.666667	23.5745	0
4.37522	0.666667	23.2682	0
4.41942	0.666667	22.9409	0
4.46361	0.666667	22.5734	0
4.50781	0.666667	22.1826	0
4.552	0.666667	21.7485	0
4.59619	0.666667	21.2892	0
4.64039	0.666667	20.7844	0
4.68458	0.666667	20.2524	0
4.72878	0.666667	19.6735	0
4.77297	0.666667	19.066	0
4.81716	0.666667	18.4111	0
4.86136	0.666667	17.7267	0
4.90555	0.666667	16.9955	0
4.94975	0.666667	16.2344	0
4.99394	0.666667	15.4283	0
5.03814	0.666667	14.5926	0
5.08233	0.666667	13.7149	0
5.12652	0.666667	12.8089	0
5.17072	0.666667	11.8649	0
5.21491	0.666667	10.8944	0
5.25911	0.666667	9.89114	0
5.3033	0.666667	8.86439	0
5.3475	0.666667	7.81062	0
5.39169	0.666667	6.73726	0
5.43588	0.666667	5.64336	0
5.48008	0.666667	4.5346	0
5.52427	0.666667	3.41213	0
5.56847	0.666667	2.28032	0
5.61266	0.666667	1.14175	0

0	0.777778	1.33424	0
0.0441942	0.777778	1.35585	0
0.0883883	0.777778	1.41878	0
0.132583	0.777778	1.39957	0
0.176777	0.777778	1.45234	0
0.220971	0.777778	1.50366	0
0.265165	0.777778	1.54318	0
0.309359	0.777778	1.6089	0
0.353553	0.777778	1.66067	0
0.397748	0.777778	1.76402	0
0.441942	0.777778	1.8725	0
0.486136	0.777778	2.00392	0
0.53033	0.777778	2.09358	0
0.574524	0.777778	2.25997	0
0.618718	0.777778	2.42935	0
0.662913	0.777778	2.57875	0
0.707107	0.777778	2.72597	0
0.751301	0.777778	2.94842	0
0.795495	0.777778	3.14027	0
0.839689	0.777778	3.36975	0
0.883883	0.777778	3.62614	0
0.928078	0.777778	3.91526	0
0.972272	0.777778	4.21044	0
1.01647	0.777778	4.53405	0
1.06066	0.777778	4.88225	0
1.10485	0.777778	5.21586	0
1.14905	0.777778	5.54348	0
1.19324	0.777778	5.90899	0
1.23744	0.777778	6.29342	0
1.28163	0.777778	6.69359	0
1.32583	0.777778	7.10217	0
1.37002	0.777778	7.50967	0
1.41421	0.777778	7.96108	0
1.45841	0.777778	8.41494	0
1.5026	0.777778	8.87364	0
1.5468	0.777778	9.3304	0
1.59099	0.777778	9.79746	0
1.63518	0.777778	10.2604	0
1.67938	0.777778	10.7343	0
1.72357	0.777778	11.214	0
1.76777	0.777778	11.6866	0
1.81196	0.777778	12.148	0
1.85616	0.777778	12.6118	0
1.90035	0.777778	13.0865	0
1.94454	0.777778	13.5498	0
1.98874	0.777778	14.0137	0
2.03293	0.777778	14.4646	0
2.07713	0.777778	14.931	0
2.12132	0.777778	15.3963	0
2.16551	0.777778	15.8471	0
2.20971	0.777778	16.2775	0
2.2539	0.777778	16.698	0
2.2981	0.777778	17.1049	0
2.34229	0.777778	17.4947	0
2.38649	0.777778	17.8684	0
2.43068	0.777778	18.2262	0
2.47487	0.777778	18.5584	0
2.51907	0.777778	18.8686	0
2.56326	0.777778	19.1588	0
2.60746	0.777778	19.4333	0
2.65165	0.777778	19.6873	0
2.69584	0.777778	19.9221	0
2.74004	0.777778	20.1397	0
2.78423	0.777778	20.3416	0
2.82843	0.777778	20.5281	0
2.87262	0.777778	20.7005	0
2.91682	0.777778	20.8574	0
2.96101	0.777778	21.0009	0
3.0052	0.777778	21.1312	0
3.0494	0.777778	21.2499	0
3.09359	0.777778	21.3575	0
3.13779	0.777778	21.4555	0
3.18198	0.777778	21.5442	0
3.22617	0.777778	21.6249	0
3.27037	0.777778	21.6978	0
3.31456	0.777778	21.7632	0
3.35876	0.777778	21.8219	0
3.40295	0.777778	21.8742	0
3.44715	0.777778	21.921	0
3.49134	0.777778	21.9615	0
3.53553	0.777778	21.9968	0
3.57973	0.777778	22.0253	0
3.62392	0.777778	22.0488	0
3.66812	0.777778	22.0646	0
3.71231	0.777778	22.0752	0
3.7565	0.777778	22.0765	0
3.8007	0.777778	22.072	0
3.84489	0.777778	22.056	0
3.88909	0.777778	22.0332	0
3.93328	0.777778	21.9964	0
3.97748	0.777778	21.9513	0
4.02167	0.777778	21.8889	0
4.06586	0.777778	21.8166	0
4.11006	0.777778	21.7231	0
4.15425	0.777778	21.6177	0
4.19845	0.777778	21.4872	0
4.24264	0.777778	21.3425	0
4.28683	0.777778	21.1683	0
4.33103	0.777778	20.9775	0
4.37522	0.777778	20.753	0
4.41942	0.777778	20.5094	0
4.46361	0.777778	20.228	0
4.50781	0.777778	19.925	0
4.552	0.777778	19.5806	0
4.59619	0.777778	19.2122	0
4.64039	0.777778	18.7992	0
4.68458	0.777778	18.3602	0
4.72878	0.777778	17.8744	0
4.77297	0.777778	17.3607	0
4.81716	0.777778	16.7992	0
4.86136	0.777778	16.2084	0
4.90555	0.777778	15.57	0
4.94975	0.777778	14.9015	0
4.99394	0.777778	14.1866	0
5.03814	0.777778	13.4418	0
5.08233	0.777778	12.6534	0
5.12652	0.777778	11.8359	0
5.17072	0.777778	10.9787	0
5.21491	0.777778	10.0943	0
5.25911	0.777778	9.17529	0
5.3033	0.777778	8.23192	0
5.3475	0.777778	7.26007	0
5.39169	0.777778	6.26772	0
5.43588	0.777778	5.25365	0
5.48008	0.777778	4.22397	0
5.52427	0.777778	3.17978	0
5.56847	0.777778	2.12574	0
5.61266	0.777778	1.06455	0

0	0.888889	0.737858	0
0.0441942	0.888889	0.758237	0
0.0883883	0.888889	0.814498	0
0.132583	0.888889	0.795122	0
0.176777	0.888889	0.840902	0
0.220971	0.888889	0.886821	0
0.265165	0.888889	0.920832	0
0.309359	0.888889	0.97936	0
0.353553	0.888889	1.02371	0
0.397748	0.888889	1.11765	0
0.441942	0.888889	1.21213	0
0.486136	0.888889	1.33113	0
0.53033	0.888889	1.40788	0
0.574524	0.888889	1.55631	0
0.618718	0.888889	1.70694	0
0.662913	0.888889	1.839	0
0.707107	0.888889	1.96687	0
0.751301	0.888889	2.1656	0
0.795495	0.888889	2.33453	0
0.839689	0.888889	2.53855	0
0.883883	0.888889	2.76775	0
0.928078	0.888889	3.0265	0
0.972272	0.888889	3.2886	0
1.01647	0.888889	3.57499	0
1.06066	0.888889	3.88602	0
1.10485	0.888889	4.1823	0
1.14905	0.888889	4.47269	0
1.19324	0.888889	4.79674	0
1.23744	0.888889	5.13573	0
1.28163	0.888889	5.48824	0
1.32583	0.888889	5.84737	0
1.37002	0.888889	6.20429	0
1.41421	0.888889	6.60242	0
1.45841	0.888889	7.00224	0
1.5026	0.888889	7.40628	0
1.5468	0.888889	7.80695	0
1.59099	0.888889	8.21491	0
1.63518	0.888889	8.61859	0
1.67938	0.888889	9.03099	0
1.72357	0.888889	9.44805	0
1.76777	0.888889	9.85784	0
1.81196	0.888889	10.257	0
1.85616	0.888889	10.6577	0
1.90035	0.888889	11.0689	0
1.94454	0.888889	11.4684	0
1.98874	0.888889	11.8681	0
2.03293	0.888889	12.2551	0
2.07713	0.888889	12.6574	0
2.12132	0.888889	13.0584	0
2.16551	0.888889	13.4452	0
2.20971	0.888889	13.8125	0
2.2539	0.888889	14.1715	0
2.2981	0.888889	14.518	0
2.34229	0.888889	14.8486	0
2.38649	0.888889	15.1642	0
2.43068	0.888889	15.4655	0
2.47487	0.888889	15.7425	0
2.51907	0.888889	15.9993	0
2.56326	0.888889	16.2376	0
2.60746	0.888889	16.462	0
2.65165	0.888889	16.6677	0
2.69584	0.888889	16.8563	0
2.74004	0.888889	17.0296	0
2.78423	0.888889	17.1896	0
2.82843	0.888889	17.3363	0
2.87262	0.888889	17.4714	0
2.91682	0.888889	17.5932	0
2.96101	0.888889	17.7042	0
3.0052	0.888889	17.8043	0
3.0494	0.888889	17.8957	0
3.09359	0.888889	17.9784	0
3.13779	0.888889	18.0546	0
3.18198	0.888889	18.124	0
3.22617	0.888889	18.1888	0
3.27037	0.888889	18.2485	0
3.31456	0.888889	18.3041	0
3.35876	0.888889	18.3559	0
3.40295	0.888889	18.4052	0
3.44715	0.888889	18.4518	0
3.49134	0.888889	18.4966	0
3.53553	0.888889	18.5388	0
3.57973	0.888889	18.5789	0
3.62392	0.888889	18.6168	0
3.66812	0.888889	18.6521	0
3.71231	0.888889	18.6851	0
3.7565	0.888889	18.714	0
3.8007	0.888889	18.7399	0
3.84489	0.888889	18.7596	0
3.88909	0.888889	18.7756	0
3.93328	0.888889	18.7826	0
3.97748	0.888889	18.7846	0
4.02167	0.888889	18.7742	0
4.06586	0.888889	18.757	0
4.11006	0.888889	18.7236	0
4.15425	0.888889	18.6812	0
4.19845	0.888889	18.6184	0
4.24264	0.888889	18.544	0
4.28683	0.888889	18.4443	0
4.33103	0.888889	18.3306	0
4.37522	0.888889	18.1868	0
4.41942	0.888889	18.0262	0
4.46361	0.888889	17.8307	0
4.50781	0.888889	17.6157	0
4.552	0.888889	17.3613	0
4.59619	0.888889	17.0846	0
4.64039	0.888889	16.7648	0
4.68458	0.888889	16.4201	0
4.72878	0.888889	16.0293	0
4.77297	0.888889	15.6113	0
4.81716	0.888889	15.1455	0
4.86136	0.888889	14.6506	0
4.90555	0.888889	14.1074	0
4.94975	0.888889	13.534	0
4.99394	0.888889	12.9131	0
5.03814	0.888889	12.2618	0
5.08233	0.888889	11.5652	0
5.12652	0.888889	10.8388	0
5.17072	0.888889	10.0709	0
5.21491	0.888889	9.27494	0
5.25911	0.888889	8.4426	0
5.3033	0.888889	7.58487	0
5.3475	0.888889	6.69703	0
5.39169	0.888889	5.78773	0
5.43588	0.888889	4.8554	0
5.48008	0.888889	3.90664	0
5.52427	0.888889	2.94247	0
5.56847	0.888889	1.9679	0
5.61266	0.888889	0.985724	0

0	1	0.294516	0
0.0441942	1	0.313422	0
0.0883883	1	0.362728	0
0.132583	1	0.343291	0
0.176777	1	0.381798	0
0.220971	1	0.421976	0
0.265165	1	0.450189	0
0.309359	1	0.501101	0
0.353553	1	0.537661	0
0.397748	1	0.621418	0
0.441942	1	0.701245	0
0.486136	1	0.807178	0
0.53033	1	0.870501	0
0.574524	1	0.999993	0
0.618718	1	1.13076	0
0.662913	1	1.2447	0
0.707107	1	1.3524	0
0.751301	1	1.52627	0
0.795495	1	1.67136	0
0.839689	1	1.84897	0
0.883883	1	2.05004	0
0.928078	1	2.27737	0
0.972272	1	2.50554	0
1.01647	1	2.75385	0
1.06066	1	3.02687	0
1.10485	1	3.28499	0
1.14905	1	3.53749	0
1.19324	1	3.81951	0
1.23744	1	4.11244	0
1.28163	1	4.41672	0
1.32583	1	4.72595	0
1.37002	1	5.03194	0
1.41421	1	5.37653	0
1.45841	1	5.72217	0
1.5026	1	6.07164	0
1.5468	1	6.41633	0
1.59099	1	6.76541	0
1.63518	1	7.11012	0
1.67938	1	7.46149	0
1.72357	1	7.8163	0
1.76777	1	8.16395	0
1.81196	1	8.50167	0
1.85616	1	8.84015	0
1.90035	1	9.18872	0
1.94454	1	9.52547	0
1.98874	1	9.86217	0
2.03293	1	10.1864	0
2.07713	1	10.5259	0
2.12132	1	10.864	0
2.16551	1	11.1882	0
2.20971	1	11.4939	0
2.2539	1	11.7929	0
2.2981	1	12.0806	0
2.34229	1	12.3537	0
2.38649	1	12.6131	0
2.43068	1	12.8595	0
2.47487	1	13.0832	0
2.51907	1	13.2883	0
2.56326	1	13.4767	0
2.60746	1	13.6526	0
2.65165	1	13.8118	0
2.69584	1	13.9557	0
2.74004	1	14.0865	0
2.78423	1	14.2059	0
2.82843	1	14.3142	0
2.87262	1	14.4129	0
2.91682	1	14.5005	0
2.96101	1	14.5796	0
3.0052	1	14.6501	0
3.0494	1	14.7142	0
3.09359	1	14.7719	0
3.13779	1	14.8256	0
3.18198	1	14.8749	0
3.22617	1	14.9223	0
3.27037	1	14.967	0
3.31456	1	15.0107	0
3.35876	1	15.053	0
3.40295	1	15.0962	0
3.44715	1	15.1392	0
3.49134	1	15.184	0
3.53553	1	15.2288	0
3.57973	1	15.2757	0
3.62392	1	15.323	0
3.66812	1	15.3721	0
3.71231	1	15.4218	0
3.7565	1	15.472	0
3.8007	1	15.5221	0
3.84489	1	15.5709	0
3.88909	1	15.619	0
3.93328	1	15.6633	0
3.97748	1	15.7055	0
4.02167	1	15.7406	0
4.06586	1	15.7719	0
4.11006	1	15.7923	0
4.15425	1	15.8067	0
4.19845	1	15.8055	0
4.24264	1	15.7957	0
4.28683	1	15.7654	0
4.33103	1	15.7237	0
4.37522	1	15.656	0
4.41942	1	15.5741	0
4.46361	1	15.4609	0
4.50781	1	15.3302	0
4.552	1	15.1631	0
4.59619	1	14.9754	0
4.64039	1	14.7466	0
4.68458	1	14.4942	0
4.72878	1	14.1969	0
4.77297	1	13.8734	0
4.81716	1	13.5021	0
4.86136	1	13.1025	0
4.90555	1	12.6538	0
4.94975	1	12.1752	0
4.99394	1	11.6478	0
5.03814	1	11.0896	0
5.08233	1	10.4846	0
5.12652	1	9.84917	0
5.17072	1	9.17038	0
5.21491	1	8.46252	0
5.25911	1	7.71643	0
5.3033	1	6.94392	0
5.3475	1	6.13957	0
5.39169	1	5.31272	0
5.43588	1	4.46145	0
5.48008	1	3.59285	0
5.52427	1	2.70788	0
5.56847	1	1.81189	0
5.61266	1	0.907828	0

0	1.11111	0.00956433	0
0.0441942	1.11111	0.0267798	0
0.0883883	1.11111	0.0690476	0
0.132583	1.11111	0.0497428	0
0.176777	1.11111	0.0809416	0
0.220971	1.11111	0.115269	0
0.265165	1.11111	0.137613	0
0.309359	1.11111	0.180794	0
0.353553	1.11111	0.209538	0
0.397748	1.11111	0.28271	0
0.441942	1.11111	0.34774	0
0.486136	1.11111	0.440467	0
0.53033	1.11111	0.490419	0
0.574524	1.11111	0.600628	0
0.618718	1.11111	0.711123	0
0.662913	1.11111	0.806786	0
0.707107	1.11111	0.894273	0
0.751301	1.11111	1.043	0
0.795495	1.11111	1.16418	0
0.839689	1.11111	1.31536	0
0.883883	1.11111	1.48833	0
0.928078	1.11111	1.68425	0
0.972272	1.11111	1.87879	0
1.01647	1.11111	2.08946	0
1.06066	1.11111	2.3249	0
1.10485	1.11111	2.54532	0
1.14905	1.11111	2.76054	0
1.19324	1.11111	3.00138	0
1.23744	1.11111	3.24914	0
1.28163	1.11111	3.50617	0
1.32583	1.11111	3.7667	0
1.37002	1.11111	4.02309	0
1.41421	1.11111	4.31559	0
1.45841	1.11111	4.6087	0
1.5026	1.11111	4.90548	0
1.5468	1.11111	5.19613	0
1.59099	1.11111	5.48846	0
1.63518	1.11111	5.7764	0
1.67938	1.11111	6.06917	0
1.72357	1.11111	6.36422	0
1.76777	1.11111	6.65246	0
1.81196	1.11111	6.93148	0
1.85616	1.11111	7.21064	0
1.90035	1.11111	7.49954	0
1.94454	1.11111	7.77672	0
1.98874	1.11111	8.05363	0
2.03293	1.11111	8.31859	0
2.07713	1.11111	8.59871	0
2.12132	1.11111	8.87733	0
2.16551	1.11111	9.1423	0
2.20971	1.11111	9.39	0
2.2539	1.11111	9.6326	0
2.2981	1.11111	9.86522	0
2.34229	1.11111	10.0846	0
2.38649	1.11111	10.2915	0
2.43068	1.11111	10.4868	0
2.47487	1.11111	10.661	0
2.51907	1.11111	10.8183	0
2.56326	1.11111	10.9603	0
2.60746	1.11111	11.0915	0
2.65165	1.11111	11.2077	0
2.69584	1.11111	11.3104	0
2.74004	1.11111	11.4019	0
2.78423	1.11111	11.4838	0
2.82843	1.11111	11.5567	0
2.87262	1.11111	11.6218	0
2.91682	1.11111	11.6776	0
2.96101	1.11111	11.7269	0
3.0052	1.11111	11.7695	0
3.0494	1.11111	11.8077	0
3.09359	1.11111	11.8414	0
3.13779	1.11111	11.8731	0
3.18198	1.11111	11.9024	0
3.22617	1.11111	11.9319	0
3.27037	1.11111	11.9606	0
3.31456	1.11111	11.9907	0
3.35876	1.11111	12.0213	0
3.40295	1.11111	12.0555	0
3.44715	1.11111	12.0915	0
3.49134	1.11111	12.1323	0
3.53553	1.11111	12.1752	0
3.57973	1.11111	12.2235	0
3.62392	1.11111	12.2744	0
3.66812	1.11111	12.331	0
3.71231	1.11111	12.3904	0
3.7565	1.11111	12.4546	0
3.8007	1.11111	12.5212	0
3.84489	1.11111	12.5911	0
3.88909	1.11111	12.6629	0
3.93328	1.11111	12.7359	0
3.97748	1.11111	12.8096	0
4.02167	1.11111	12.8815	0
4.06586	1.11111	12.9523	0
4.11006	1.11111	13.0176	0
4.15425	1.11111	13.0799	0
4.19845	1.11111	13.1319	0
4.24264	1.11111	13.1783	0
4.28683	1.11111	13.2091	0
4.33103	1.11111	13.2315	0
4.37522	1.11111	13.2326	0
4.41942	1.11111	13.2222	0
4.46361	1.11111	13.1845	0
4.50781	1.11111	13.1318	0
4.552	1.11111	13.046	0
4.59619	1.11111	12.9418	0
4.64039	1.11111	12.7988	0
4.68458	1.11111	12.6341	0
4.72878	1.11111	12.4258	0
4.77297	1.11111	12.1927	0
4.81716	1.11111	11.9124	0
4.86136	1.11111	11.6045	0
4.90555	1.11111	11.2472	0
4.94975	1.11111	10.8603	0
4.99394	1.11111	10.4236	0
5.03814	1.11111	9.95597	0
5.08233	1.11111	9.4399	0
5.12652	1.11111	8.89281	0
5.17072	1.11111	8.30051	0
5.21491	1.11111	7.67828	0
5.25911	1.11111	7.01584	0
5.3033	1.11111	6.32594	0
5.3475	1.11111	5.60239	0
5.39169	1.11111	4.85527	0
5.43588	1.11111	4.08223	0
5.48008	1.11111	3.29094	0
5.52427	1.11111	2.48224	0
5.56847	1.11111	1.66189	0
5.61266	1.11111	0.832938	0

0	1.22222	-0.130475	0
0.0441942	1.22222	-0.115124	0
0.0883883	1.22222	-0.0797819	0
0.132583	1.22222	-0.0986683	0
0.176777	1.22222	-0.0745665	0
0.220971	1.22222	-0.0459694	0
0.265165	1.22222	-0.0293307	0
0.309359	1.22222	0.00632702	0
0.353553	1.22222	0.0275922	0
0.397748	1.22222	0.0901683	0
0.441942	1.22222	0.140805	0
0.486136	1.22222	0.220708	0
0.53033	1.22222	0.257902	0
0.574524	1.22222	0.349178	0
0.618718	1.22222	0.43966	0
0.662913	1.22222	0.517611	0
0.707107	1.22222	0.585594	0
0.751301	1.22222	0.709736	0
0.795495	1.22222	0.807796	0
0.839689	1.22222	0.933446	0
0.883883	1.22222	1.07928	0
0.928078	1.22222	1.24484	0
0.972272	1.22222	1.40714	0
1.01647	1.22222	1.58184	0
1.06066	1.22222	1.78134	0
1.10485	1.22222	1.96567	0
1.14905	1.22222	2.14539	0
1.19324	1.22222	2.34716	0
1.23744	1.22222	2.55202	0
1.28163	1.22222	2.76418	0
1.32583	1.22222	2.97862	0
1.37002	1.22222	3.18818	0
1.41421	1.22222	3.43158	0
1.45841	1.22222	3.6753	0
1.5026	1.22222	3.92277	0
1.5468	1.22222	4.16283	0
1.59099	1.22222	4.40217	0
1.63518	1.22222	4.63713	0
1.67938	1.22222	4.8754	0
1.72357	1.22222	5.11483	0
1.76777	1.22222	5.34802	0
1.81196	1.22222	5.57274	0
1.85616	1.22222	5.79714	0
1.90035	1.22222	6.03096	0
1.94454	1.22222	6.25338	0
1.98874	1.22222	6.47538	0
2.03293	1.22222	6.68612	0
2.07713	1.22222	6.91185	0
2.12132	1.22222	7.13612	0
2.16551	1.22222	7.34702	0
2.20971	1.22222	7.54193	0
2.2539	1.22222	7.73337	0
2.2981	1.22222	7.91623	0
2.34229	1.22222	8.08717	0
2.38649	1.22222	8.24684	0
2.43068	1.22222	8.39632	0
2.47487	1.22222	8.52643	0
2.51907	1.22222	8.64096	0
2.56326	1.22222	8.742	0
2.60746	1.22222	8.83349	0
2.65165	1.22222	8.91168	0
2.69584	1.22222	8.97807	0
2.74004	1.22222	9.0351	0
2.78423	1.22222	9.08403	0
2.82843	1.22222	9.12572	0
2.87262	1.22222	9.16118	0
2.91682	1.22222	9.18913	0
2.96101	1.22222	9.21185	0
3.0052	1.22222	9.22971	0
3.0494	1.22222	9.24451	0
3.09359	1.22222	9.25651	0
3.13779	1.22222	9.26786	0
3.18198	1.22222	9.27833	0
3.22617	1.22222	9.2903	0
3.27037	1.22222	9.303	0
3.31456	1.22222	9.31859	0
3.35876	1.22222	9.3362	0
3.40295	1.22222	9.35914	0
3.44715	1.22222	9.38538	0
3.49134	1.22222	9.41841	0
3.53553	1.22222	9.45505	0
3.57973	1.22222	9.49963	0
3.62392	1.22222	9.54848	0
3.66812	1.22222	9.60594	0
3.71231	1.22222	9.66802	0
3.7565	1.22222	9.73839	0
3.8007	1.22222	9.81314	0
3.84489	1.22222	9.89535	0
3.88909	1.22222	9.98166	0
3.93328	1.22222	10.0737	0
3.97748	1.22222	10.1688	0
4.02167	1.22222	10.2672	0
4.06586	1.22222	10.3671	0
4.11006	1.22222	10.4669	0
4.15425	1.22222	10.5665	0
4.19845	1.22222	10.6612	0
4.24264	1.22222	10.7532	0
4.28683	1.22222	10.8351	0
4.33103	1.22222	10.9115	0
4.37522	1.22222	10.9717	0
4.41942	1.22222	11.0233	0
4.46361	1.22222	11.0522	0
4.50781	1.22222	11.0688	0
4.552	1.22222	11.0561	0
4.59619	1.22222	11.0275	0
4.64039	1.22222	10.963	0
4.68458	1.22222	10.8789	0
4.72878	1.22222	10.7532	0
4.77297	1.22222	10.6042	0
4.81716	1.22222	10.409	0
4.86136	1.22222	10.1873	0
4.90555	1.22222	9.91628	0
4.94975	1.22222	9.61613	0
4.99394	1.22222	9.26532	0
5.03814	1.22222	8.88366	0
5.08233	1.22222	8.45208	0
5.12652	1.22222	7.98903	0
5.17072	1.22222	7.47892	0
5.21491	1.22222	6.93807	0
5.25911	1.22222	6.35503	0
5.3033	1.22222	5.7435	0
5.3475	1.22222	5.09643	0
5.39169	1.22222	4.42472	0
5.43588	1.22222	3.72552	0
5.48008	1.22222	3.00711	0
5.52427	1.22222	2.2702	0
5.56847	1.22222	1.52097	0
5.61266	1.22222	0.762598	0

0	1.33333	-0.152512	0
0.0441942	1.33333	-0.139144	0
0.0883883	1.33333	-0.110433	0
0.132583	1.33333	-0.128535	0
0.176777	1.33333	-0.11109	0
0.220971	1.33333	-0.0878859	0
0.265165	1.33333	-0.0765775	0
0.309359	1.33333	-0.0479313	0
0.353553	1.33333	-0.0334622	0
0.397748	1.33333	0.0188938	0
0.441942	1.33333	0.0560444	0
0.486136	1.33333	0.123995	0
0.53033	1.33333	0.149559	0
0.574524	1.33333	0.222905	0
0.618718	1.33333	0.294289	0
0.662913	1.33333	0.35572	0
0.707107	1.33333	0.405609	0
0.751301	1.33333	0.506531	0
0.795495	1.33333	0.583022	0
0.839689	1.33333	0.684875	0
0.883883	1.33333	0.805387	0
0.928078	1.33333	0.942541	0
0.972272	1.33333	1.07498	0
1.01647	1.33333	1.21644	0
1.06066	1.33333	1.38265	0
1.10485	1.33333	1.53351	0
1.14905	1.33333	1.68047	0
1.19324	1.33333	1.84634	0
1.23744	1.33333	2.01167	0
1.28163	1.33333	2.1825	0
1.32583	1.33333	2.35463	0
1.37002	1.33333	2.5213	0
1.41421	1.33333	2.71974	0
1.45841	1.33333	2.91839	0
1.5026	1.33333	3.1211	0
1.5468	1.33333	3.31518	0
1.59099	1.33333	3.50647	0
1.63518	1.33333	3.69344	0
1.67938	1.33333	3.88251	0
1.72357	1.33333	4.07168	0
1.76777	1.33333	4.2554	0
1.81196	1.33333	4.43137	0
1.85616	1.33333	4.60674	0
1.90035	1.33333	4.79121	0
1.94454	1.33333	4.96484	0
1.98874	1.33333	5.13795	0
2.03293	1.33333	5.30066	0
2.07713	1.33333	5.47815	0
2.12132	1.33333	5.65429	0
2.16551	1.33333	5.81733	0
2.20971	1.33333	5.96575	0
2.2539	1.33333	6.11227	0
2.2981	1.33333	6.25172	0
2.34229	1.33333	6.38046	0
2.38649	1.33333	6.49931	0
2.43068	1.33333	6.60921	0
2.47487	1.33333	6.70149	0
2.51907	1.33333	6.77954	0
2.56326	1.33333	6.84574	0
2.60746	1.33333	6.90357	0
2.65165	1.33333	6.94981	0
2.69584	1.33333	6.98567	0
2.74004	1.33333	7.01393	0
2.78423	1.33333	7.03536	0
2.82843	1.33333	7.05127	0
2.87262	1.33333	7.06208	0
2.91682	1.33333	7.0669	0
2.96101	1.33333	7.06752	0
3.0052	1.33333	7.06472	0
3.0494	1.33333	7.05976	0
3.09359	1.33333	7.05327	0
3.13779	1.33333	7.0469	0
3.18198	1.33333	7.0407	0
3.22617	1.33333	7.0367	0
3.27037	1.33333	7.03433	0
3.31456	1.33333	7.03563	0
3.35876	1.33333	7.03987	0
3.40295	1.33333	7.05024	0
3.44715	1.33333	7.06479	0
3.49134	1.33333	7.08716	0
3.53553	1.33333	7.11413	0
3.57973	1.33333	7.15049	0
3.62392	1.33333	7.19218	0
3.66812	1.33333	7.24442	0
3.71231	1.33333	7.30251	0
3.7565	1.33333	7.37146	0
3.8007	1.33333	7.44631	0
3.84489	1.33333	7.53187	0
3.88909	1.33333	7.62331	0
3.93328	1.33333	7.72436	0
3.97748	1.33333	7.83064	0
4.02167	1.33333	7.94464	0
4.06586	1.33333	8.06269	0
4.11006	1.33333	8.18558	0
4.15425	1.33333	8.31091	0
4.19845	1.33333	8.43681	0
4.24264	1.33333	8.56288	0
4.28683	1.33333	8.68434	0
4.33103	1.33333	8.80332	0
4.37522	1.33333	8.91157	0
4.41942	1.33333	9.01415	0
4.46361	1.33333	9.0991	0
4.50781	1.33333	9.1747	0
4.552	1.33333	9.22538	0
4.59619	1.33333	9.26275	0
4.64039	1.33333	9.2679	0
4.68458	1.33333	9.25565	0
4.72878	1.33333	9.20444	0
4.77297	1.33333	9.13178	0
4.81716	1.33333	9.01443	0
4.86136	1.33333	8.87189	0
4.90555	1.33333	8.68044	0
4.94975	1.33333	8.46064	0
4.99394	1.33333	8.18967	0
5.03814	1.33333	7.88805	0
5.08233	1.33333	7.53525	0
5.12652	1.33333	7.15067	0
5.17072	1.33333	6.71726	0
5.21491	1.33333	6.2524	0
5.25911	1.33333	5.74336	0
5.3033	1.33333	5.20485	0
5.3475	1.33333	4.62888	0
5.39169	1.33333	4.02719	0
5.43588	1.33333	3.3964	0
5.48008	1.33333	2.74542	0
5.52427	1.33333	2.07479	0
5.56847	1.33333	1.39116	0
5.61266	1.33333	0.697815	0

0	1.44444	-0.0905461	0
0.0441942	1.44444	-0.0792103	0
0.0883883	1.44444	-0.0566803	0
0.132583	1.44444	-0.0735791	0
0.176777	1.44444	-0.0621612	0
0.220971	1.44444	-0.0438309	0
0.265165	1.44444	-0.03731	0
0.309359	1.44444	-0.0149124	0
0.353553	1.44444	-0.00626758	0
0.397748	1.44444	0.0365886	0
0.441942	1.44444	0.061579	0
0.486136	1.44444	0.118854	0
0.53033	1.44444	0.134333	0
0.574524	1.44444	0.191318	0
0.618718	1.44444	0.245076	0
0.662913	1.44444	0.291705	0
0.707107	1.44444	0.325488	0
0.751301	1.44444	0.405227	0
0.795495	1.44444	0.462341	0
0.839689	1.44444	0.5428	0
0.883883	1.44444	0.640486	0
0.928078	1.44444	0.751918	0
0.972272	1.44444	0.857637	0
1.01647	1.44444	0.969407	0
